,data_points_count,price_close,sma_status,sma_20,sma_20_ratio,sma_20_slope,sma_20_slope_status,sma_50,sma_50_ratio,sma_50_slope,sma_50_slope_status,sma_200,sma_200_ratio,rsi_7,rsi_7_scale,rsi_13,rsi_13_scale,bb_lband,bb_hband,bb_width,bb_width_pct,to_ccy,high_pct,low_pct,high_low_ratio,btc_rsq,eth_rsq,close_time,exch_volume
XTZDOWNUSDT,200.0,9.992000000000000881072992342524230480194091796875,-1.0,10.0964000000000044821035771747119724750518798828125,0.9896596806782612065009109573,-0.0039999999999995595,-1.0,9.859359999999991686081557418219745159149169921875,1.013453205887604196097950726,0.018840000000000856,1.0,11.1714250000000046014747567824088037014007568359375,0.8944248383711117216827465376,45.6858497499,3.0,48.8892873112,3.0,9.748115977971874,10.444684022028135,6.899172418448751,0.3501223234530531,USDT,0.6648037258815702798541120865,1.183045228510537674698388084,1.779540610940089964598461564,-0.8660929479524383,-0.8947305493749617,"09/30/2020, 23:59:59",20.39
XTZUPUSDT,200.0,3.210999999999999854338739169179461896419525146484375,1.0,3.1402499999999964330754664842970669269561767578125,1.022530053339703368084156575,0.003049999999999997,1.0,3.2412599999999986977172738988883793354034423828125,0.9906641244454320679191165789,-0.007799999999999585,-1.0,3.1070000000000010942358130705542862415313720703125,1.033472803347279923873764375,57.1548518238,3.0,52.5761641393,3.0,2.992466543551067,3.2880334564489258,9.412209629738364,0.7393705009344299,USDT,0.8353277835587929162534538094,1.289558232931726738736091865,1.543775100401606237899080946,0.8436734415680591,0.849471001251676,"09/30/2020, 23:59:59",210.51
XTZUSDT,200.0,2.2004000000000001335820343228988349437713623046875,1.0,2.184120000000000505480102219735272228717803955078125,1.007453802904602139229613322,0.0007500000000000284,1.0,2.209797999999999706943754063104279339313507080078125,0.9957471225876756270898733599,-0.002048000000000272,-1.0,2.16152749999999915786474957712925970554351806640625,1.017983810060247205211169016,56.3710669419,3.0,52.1017194025,3.0,2.1445913471011173,2.2236486528988837,3.619641127674594,0.7059265723226757,USDT,0.9302443561342690353721071812,1.148554128823468104172250232,1.234680029230608745186787565,0.8939092729394085,0.8984723016544793,"09/30/2020, 23:59:59",76223.94
XVGBTC,200.0,3.9999999999999998189924473035450347424557548947632312774658203125E-7,1.0,3.9749999999999984701649848213567128851764209684915840625762939453125E-7,1.006289308176100970679010403,0.0,1.0,3.9559999999999959839242793212255033807878135121427476406097412109375E-7,1.011122345803843245636084662,1.9999999999996209e-10,1.0,3.9500000000000029446890347124832221226142792147584259510040283203125E-7,1.012658227848100465070599455,57.128055965,3.0,53.7520580135,3.0,3.8505010040201053e-07,4.0994989959798916e-07,6.264100426661291,0.6004024161128131,BTC,0.9523809523809523329346401783,1.052631578947368333064444537,1.105263157894736805443518557,0.26706732100555447,0.20704001762561952,"09/30/2020, 23:59:59",1859027.0
XZCBTC,200.0,0.000371699999999999981803444626393684302456676959991455078125,-1.0,0.0003671100000000000816539891257406225122394971549510955810546875,1.012503064476587124100488709,2.199999999999945e-07,1.0,0.0003636039999999999563183583628500628037727437913417816162109375,1.022265981672368913591987150,2.0199999999998214e-07,1.0,0.000372980999999999985293486215454095145105384290218353271484375,0.9965655086988345155904698022,57.3638242526,3.0,57.4957589423,3.0,0.00035493824581253787,0.0003792817541874623,6.631121019564823,0.6885512938113691,BTC,0.9271638812671488999992731989,1.044101123595505626532336293,1.126123595505618004903476139,-0.17578504591898478,-0.1503098990087029,"09/30/2020, 23:59:59",177.02
XZCUSDT,200.0,4.0160000000000000142108547152020037174224853515625,-1.0,3.940700000000001868016852313303388655185699462890625,1.019108280254776590580204752,0.0034000000000005137,1.0,3.902980000000000782023334977566264569759368896484375,1.028957360785860857483816951,0.0015200000000001879,1.0,3.973465000000003133351356154889799654483795166015625,1.010704762719690961746917558,62.0466324909,4.0,59.6666748899,3.0,3.800368820285712,4.081031179714292,7.1221447821092605,0.7682939035833188,USDT,0.9512079583135953613086809045,1.090119435396308315976729683,1.146036916395222647103508890,0.3640226084006912,0.3668273015079662,"09/30/2020, 23:59:59",801.047
YFIBTC,200.0,2.21342000000000016513013179064728319644927978515625,-1.0,2.17752550000000066887650973512791097164154052734375,1.016484077913209046336224101,-0.002026499999999931,-1.0,2.2949987999999965637698551290668547153472900390625,0.9644536633308930179897623735,-0.010078000000000031,-1.0,2.463406150000000849331627250649034976959228515625,0.8985201242596554376502520852,55.7943024041,3.0,49.1023197608,3.0,2.08408234091921,2.270968659080791,8.582508823046203,0.6920659594190587,BTC,0.6979667259494709085615400642,1.115556361950265681173204526,1.598294475188242782873830838,0.4730650051973275,0.48044358782930646,"09/30/2020, 23:59:59",19.5357
YFIIBTC,200.0,0.286339999999999983426590688395663164556026458740234375,-1.0,0.285667500000000018633983245308627374470233917236328125,1.002354135489686312754305344,1.2999999999985246e-05,1.0,0.289761000000000545906431170806172303855419158935546875,0.9881937182712630200934033273,-0.0005568000000000239,-1.0,0.305750499999999869604749846985214389860630035400390625,0.9365152305556331242098653929,48.9098729256,3.0,47.9723038529,3.0,0.28030677290379113,0.2910282270962089,3.75312354132611,0.5627247002067647,BTC,0.7540620967529559802977716337,1.035475355295989532666602278,1.373196398220807922034692297,0.3657615865373117,0.37443627290354464,"09/30/2020, 23:59:59",15.6117
YFIIUSDT,200.0,3087.19000000000005456968210637569427490234375,-1.0,3063.7690000000047803041525185108184814453125,1.007644505835784368117330842,0.9735000000000582,1.0,3109.78980000000092331902123987674713134765625,0.9927326920938512107669478141,-6.632799999999861,-1.0,3258.853850000001330045051872730255126953125,0.9473238574353369036743617709,54.1631065605,3.0,50.4648960957,3.0,2994.5778852813614,3132.960114718648,4.516731824014359,0.6692486101375423,USDT,0.7548141809290953678654479478,1.094748226950354629280029116,1.450354609929078014184397163,0.5230031892757651,0.5221852670645325,"09/30/2020, 23:59:59",131.233834
YFIUSDT,200.0,23822.0400000000008731149137020111083984375,-1.0,23353.29949999999007559381425380706787109375,1.020071703358234710976101532,-19.76550000000134,-1.0,24633.2564000000056694261729717254638671875,0.9670682435636075866280067865,-114.96540000000095,-1.0,26267.7756499999886727891862392425537109375,0.9068921677043488509341552351,57.7520854534,3.0,50.0063232147,3.0,22260.89029353105,24445.70870646893,9.355502047742247,0.714544374591619,USDT,0.6964645318825970783739065553,1.174940690798072639980993770,1.687007215747394608048811959,0.5722270311547246,0.5722836685722071,"09/30/2020, 23:59:59",41.694942
YOYOBTC,200.0,8.19999999999999984069275378584240598911492270417511463165283203125E-7,-1.0,8.00999999999999827169174827778963532409761683084070682525634765625E-7,1.023720349563046393258062596,2.0000000000000444e-09,1.0,7.90600000000000739894278657671211618662709952332079410552978515625E-7,1.037186946622817122009344389,4.0000000000003005e-10,1.0,7.95000000000000646945062625359224028898097458295524120330810546875E-7,1.031446540880502285257897351,64.1335152103,4.0,63.4975374393,4.0,7.675934138230208e-07,8.344065861769788e-07,8.341220019220724,0.7843750615424057,BTC,0.9647058823529411412996700102,1.093333333333333284393651936,1.133333333333333323921856142,0.44642493254035925,0.5121016572788074,"09/30/2020, 23:59:59",400675.0
ZECBNB,200.0,2.19099999999999983657517077517695724964141845703125,-1.0,2.130950000000000787991893957951106131076812744140625,1.028179919754099827015053605,0.0031000000000003247,1.0,2.10108000000000050278003982384689152240753173828125,1.042797037713937266680771139,0.0027000000000003688,1.0,2.169899999999999717914533903240226209163665771484375,1.009723950412461459700272804,72.2153952527,4.0,64.7761799808,4.0,2.0908577314186405,2.171042268581361,3.7628539929477713,1.2488975072355661,BNB,0.9530230535015223579407192277,1.105449041372351086906265622,1.159939455095862740182965470,-0.6310629209049745,-0.7126596061322547,"09/30/2020, 23:59:59",141.999
ZECBTC,200.0,0.005954000000000000090982776868031578487716615200042724609375,1.0,0.005695199999999996619270969944182070321403443813323974609375,1.045441775530271742052629695,1.5450000000000186e-05,1.0,0.005534439999999998978374993185980201815254986286163330078125,1.075808934598622659213233319,1.501999999999927e-05,1.0,0.005237909999999999267894512655630023800767958164215087890625,1.136712925575277338323214262,83.804573539,5.0,77.747251405,4.0,0.005495388488820114,0.005895011511179879,7.016839134003465,1.1476103365411612,BTC,0.9923333333333333278400423261,1.200645291389393073470610549,1.209921355111917783120988225,0.43222830714160043,0.5148676794482095,"09/30/2020, 23:59:59",8952.723
ZECUSDT,200.0,64.099999999999994315658113919198513031005859375,1.0,61.11649999999999494093572138808667659759521484375,1.048816604353979688327844883,0.17649999999999721,1.0,59.416399999999981673681759275496006011962890625,1.078826721241946905005687554,0.1483999999999952,1.0,55.8374499999999898136593401432037353515625,1.147975059749326052843085448,83.1132111405,5.0,76.4905560987,4.0,58.799059385874784,63.433940614125206,7.583682357874586,1.1437058153324489,USDT,0.9919529557412564191392498552,1.274100576426157650937960733,1.284436493738819352554224693,0.6659958922720571,0.7207792140031818,"09/30/2020, 23:59:59",20712.04817
ZENBNB,200.0,0.1938999999999999890309965167034533806145191192626953125,-1.0,0.198095000000000076578743346544797532260417938232421875,0.9788232918549176610915917521,-0.00022499999999997522,-1.0,0.198958000000000023721469233350944705307483673095703125,0.9745775490304484660711565851,-0.0002620000000000122,-1.0,0.22274950000000004468603265195270068943500518798828125,0.8704845577655615394534898860,33.9525180116,2.0,38.6333817702,3.0,0.19270223633004607,0.20348776366995408,5.444623710799366,0.11105286113568298,BNB,0.7793408360128617129736321227,1.005184033177812342921961867,1.289787454639709739120348570,-0.47519859191544306,-0.5746659496516965,"09/30/2020, 23:59:59",75.07
ZENBTC,200.0,0.00052899999999999995636823513223134796135127544403076171875,-1.0,0.000528289999999999944531314799434085216489620506763458251953125,1.001343958810501830266459636,2.500000000000332e-07,1.0,0.000523462000000000254353038631194294794113375246524810791015625,1.010579564514711095216562271,7.400000000008095e-08,1.0,0.000536103000000000338813588296460466153803281486034393310546875,0.9867506803729873215477181830,56.8059495635,3.0,55.0690871307,3.0,0.0005221288637411626,0.0005344511362588372,2.3324826359905737,0.5576192418226115,BTC,0.9261204481792716220189281030,1.030185004868549169468397965,1.112366114897760568365922834,0.04684277784849941,-0.03193951381892375,"09/30/2020, 23:59:59",536.97
ZENUSDT,200.0,5.7110000000000002984279490192420780658721923828125,-1.0,5.67349999999999798916405779891647398471832275390625,1.006609676566493755627895730,0.00295000000000023,1.0,5.62427999999999794766836203052662312984466552734375,1.015418862503289733513304161,4.000000000026205e-05,1.0,5.717669999999998253770172595977783203125,0.9988334408946305125375714440,61.881903522,4.0,57.8987282499,3.0,5.598729685034728,5.748270314965268,2.635773859708113,0.7507679686612309,USDT,0.9166934189406099370173417610,1.070678665166854273345459676,1.167979002624672076841604666,0.5548785669387606,0.46742955991302393,"09/30/2020, 23:59:59",553.438
ZILBNB,200.0,0.00066580000000000002895184092466251968289725482463836669921875,-1.0,0.000638434999999999588764232338888859885628335177898406982421875,1.042862625012727149693004122,2.409999999999999e-06,1.0,0.0006001240000000000567037528043101701769046485424041748046875,1.109437382940858832578896712,1.8860000000000968e-06,1.0,0.0006047760000000000114861453681669445359148085117340087890625,1.100903475005621943176818482,64.6838746861,4.0,63.50300438,4.0,0.0005966472852981892,0.00068022271470181,13.090671627279333,0.8274287693796151,BNB,0.9758170892569250764011487744,1.259315301683374361288827745,1.290523926612445708917498387,0.11013008355720554,0.08729900677214229,"09/30/2020, 23:59:59",1464900.0
ZILBTC,200.0,0.00000181000000000000003456111265232042484285557293333113193511962890625,1.0,0.00000170849999999999939699732616482652503009376232512295246124267578125,1.059408838162130917990912935,8.999999999999829e-09,1.0,0.000001582799999999999270654227855048556961037320434115827083587646484375,1.143543088198130445160114541,7.200000000000117e-09,1.0,0.00000146214999999999962959130496431559009806733229197561740875244140625,1.237903087918476553767520452,69.7918906298,4.0,68.5761448419,4.0,1.5710554657325397e-06,1.845944534267459e-06,16.08949771933974,0.8692398557023995,BTC,0.9783783783783783573417675627,1.425196850393700914753233126,1.456692913385826933140697675,0.5415928529880562,0.6039936839920964,"09/30/2020, 23:59:59",6589143.0
ZILETH,200.0,0.000054410000000000002524751241406164581349003128707408905029296875,1.0,0.0000514970000000000119495802142211005048011429607868194580078125,1.056566401926325609243767014,2.649999999999983e-07,1.0,0.0000477346000000000088053959956813088183480431325733661651611328125,1.139844054417550214895965797,2.1720000000000192e-07,1.0,0.0000445865999999999772815222065514006999364937655627727508544921875,1.220321800720396492412630071,71.2520904623,4.0,69.2747720602,4.0,4.735467649742304e-05,5.563932350257698e-05,16.087630357407104,0.851614256852198,ETH,0.9557351132970315078559646035,1.367772750125691297194609473,1.431121166415283958715128665,0.42752575347814836,0.4717237071083766,"09/30/2020, 23:59:59",269865.0
ZILUSDT,200.0,0.0195500000000000014044321261508230236358940601348876953125,1.0,0.018331500000000000571986902286880649626255035400390625,1.066470283391975604529094312,0.00010600000000000193,1.0,0.016982799999999985407495017852852470241487026214599609375,1.151164707822032774501781821,7.499999999999868e-05,1.0,0.01558850000000000339539507621111624757759273052215576171875,1.254129646855053221680501542,74.7622696005,4.0,71.6438955853,4.0,0.016773895749877536,0.019889104250122466,16.993745739546302,0.8911455685563896,USDT,0.9834004024144870729608028483,1.515503875968992355954497785,1.541085271317829329769753344,0.6483902793368274,0.6987314581594013,"09/30/2020, 23:59:59",13907905.5
ZRXBTC,200.0,0.0000379900000000000004937543429672786032824660651385784149169921875,1.0,0.0000372214999999999891322315093145078890302102081477642059326171875,1.020646669263732294128556219,2.7499999999999313e-08,1.0,0.0000375278000000000034621326638895055793909705244004726409912109375,1.012316202921567397741976632,-3.3799999999999575e-08,-1.0,0.0000366583999999999809202115563788737517825211398303508758544921875,1.036324553171988419205627535,79.7941930935,5.0,64.750331664,4.0,3.632267243032947e-05,3.8120327569670506e-05,4.829614978818788,0.9275013506103956,BTC,0.9384881422924901614603593978,1.148775325068037505390440631,1.224070154218324719487308988,0.8047598872011469,0.8375057314320693,"09/30/2020, 23:59:59",38270.0
ZRXETH,200.0,0.00113988000000000001647737501997426079469732940196990966796875,1.0,0.00112409499999999965176578076153646179591305553913116455078125,1.014042407447769423048444351,2.0050000000006694e-07,1.0,0.0011338083999999997407426288731357999495230615139007568359375,1.005355049406937077837033293,-9.979999999998844e-07,-1.0,0.00111935905000000121035930167323613204644061625003814697265625,1.018332768203373871796397078,65.0509020392,4.0,58.2795086174,3.0,0.001102672988423109,0.0011455170115768902,3.8114236922841225,0.8684294526530071,ETH,0.9411007083766780361841541099,1.085589661050847054771187596,1.153531871125036848744965528,0.6645059355623228,0.6463765972606229,"09/30/2020, 23:59:59",333.0
